Child_ID,Exam,Goal,Grade,Title,Type,Format_refrence,Section_name,Subject,Subject_tagged,Learnpath_name,Learnmap_id,Chapter
4126738,7th CBSE,CBSE,7,Practical Geometry,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--geometry--practical geometry,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Geometry/Practical Geometry,practical geometry
4126738,7th CBSE,CBSE,7,Perimeter and Area,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--geometry--perimeter and area,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Geometry/Perimeter and Area,perimeter and area
4126738,7th CBSE,CBSE,7,Symmetry,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--geometry--symmetry,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Geometry/Symmetry,symmetry
4126738,7th CBSE,CBSE,7,Rational Numbers,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--arithmetic--rational numbers,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Arithmetic/Rational Numbers,rational numbers
4126738,7th CBSE,CBSE,7,Exponents and Powers,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--arithmetic--exponents and powers,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Arithmetic/Exponents and Powers,exponents and powers
4126738,7th CBSE,CBSE,7,Fractions and Decimals,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--arithmetic--fractions and decimals,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Arithmetic/Fractions and Decimals,fractions and decimals
4126738,7th CBSE,CBSE,7,Comparing Quantities,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--arithmetic--comparing quantities,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Arithmetic/Comparing Quantities,comparing quantities
4126738,7th CBSE,CBSE,7,Integers,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--arithmetic--integers,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Arithmetic/Integers,integers
4126738,7th CBSE,CBSE,7,Visualizing Solid Shapes,learn_chapter,5ec5867a0c88fe5860961943,Learn Mathematics Chapters From 7th CBSE,Mathematics,Mathematics,cbse--7th cbse--mathematics--geometry--visualizing solid shapes,5ec5867a0c88fe5860961943/CBSE/7th CBSE/Mathematics/Geometry/Visualizing Solid Shapes,visualizing solid shapes
4126744,8th CBSE,CBSE,8,Cell - Structure and Functions,learn_chapter,5ec5867a0c88fe5860961943,Learn Science Chapters From 8th CBSE,Science,Science,cbse--8th cbse--science--biology--cell - structure and functions,5ec5867a0c88fe5860961943/CBSE/8th CBSE/Science/Biology/Cell - Structure and Functions,cell - structure and functions
