Child_ID,Exam,Goal,Grade,main_learnpath,Title,Format_refrence,Topic_learnpath_name,Concept_count
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--diversity in living organisms,Basis of Classification of Living Organisms,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--diversity in living organisms--basis of classification of living organisms,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--diversity in living organisms,Organisms and Their Surroundings,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--the living organisms - characteristics and habitats--organisms and their surroundings,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--diversity in living organisms,Classification and Evolution,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--diversity in living organisms--classification and evolution,14
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--diversity in living organisms,Introduction to Nutrition,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--nutrition in plant--introduction to nutrition,2
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--diversity in living organisms,Fruits and Seed Formation,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--reproduction in plants--fruits and seed formation,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--diversity in living organisms,Structural Organisation of a Cell,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--the fundamental unit of life--structural organisation of a cell,42
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Friendly Microorganisms,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--microorganism friend and foe--friendly microorganisms,20
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Animals that Yield Wool,5ec5867a0c88fe5860961943,cbse--7th cbse--science--chemistry--fibre to fabric--animals that yield wool,10
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Protection from Weeds,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--crop production and management--protection from weeds,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Food from Animals,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--crop production and management--food from animals,2
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Food Materials and Sources,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--food: where does it come from?--food materials and sources,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Storage of Food grains,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--crop production and management--storage of food grains,5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Kingdom Animalia,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--diversity in living organisms--kingdom animalia,64
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Importance of Nutrients,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--components of food--importance of nutrients,10
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Manure and Fertilisers,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--crop production and management--manure and fertilisers,11
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Harvesting,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--crop production and management--harvesting,7
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Irrigation,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--crop production and management--irrigation,13
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Agricultural Practices,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--crop production and management--agricultural practices,8
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Preparation of Soil,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--crop production and management--preparation of soil,12
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Basic Practices of Crop Production,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--crop production and management--basic practices of crop production,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--improvement in food resources,Food Variety,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--food: where does it come from?--food variety,5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--the fundamental unit of life,Discovery of the Cell,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--cell - structure and functions--discovery of the cell,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--the fundamental unit of life,Comparison of Plant and Animal Cells,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--cell - structure and functions--comparison of plant and animal cells,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--the fundamental unit of life,Introduction to a Cell,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--the fundamental unit of life--introduction to a cell,14
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--the fundamental unit of life,Parts of the Cell,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--cell - structure and functions--parts of the cell,23
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--the fundamental unit of life,Cell Structure and Function,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--cell - structure and functions--cell structure and function,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--the fundamental unit of life,Structural Organisation of a Cell,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--the fundamental unit of life--structural organisation of a cell,42
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--the fundamental unit of life,Cell Shape and Size,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--cell - structure and functions--cell shape and size,12
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--tissues,Introduction to Tissue System,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--tissues--introduction to tissue system,1
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--tissues,Animal Tissues,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--tissues--animal tissues,50
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--tissues,Transport of substances in Plants,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--transportation in animals and plants--transport of substances in plants,10
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--tissues,Comparison of Plant and Animal Cells,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--cell - structure and functions--comparison of plant and animal cells,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--tissues,Introduction to a Cell,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--the fundamental unit of life--introduction to a cell,14
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--tissues,Plant Tissues,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--tissues--plant tissues,37
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--tissues,Structural Organisation of a Cell,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--the fundamental unit of life--structural organisation of a cell,42
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--tissues,Cell Shape and Size,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--cell - structure and functions--cell shape and size,12
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--tissues,Circulatory System,5ec5867a0c88fe5860961943,cbse--7th cbse--science--biology--transportation in animals and plants--circulatory system,33
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--atoms and molecules,Atom,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--atoms and molecules--atom,19
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--atoms and molecules,Molecule,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--atoms and molecules--molecule,9
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--atoms and molecules,Ions,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--atoms and molecules--ions,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--atoms and molecules,Chemical Properties of Metals and Non-metals,5ec5867a0c88fe5860961943,cbse--8th cbse--science--chemistry--material : metals and non-metals--chemical properties of metals and non-metals,29
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--atoms and molecules,Writing of Chemical Formulae,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--atoms and molecules--writing of chemical formulae,13
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--matter in our surroundings,Physical Properties of Metals and Non-metals,5ec5867a0c88fe5860961943,cbse--8th cbse--science--chemistry--material : metals and non-metals--physical properties of metals and non-metals,13
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--matter in our surroundings,States of Matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--matter in our surroundings--states of matter,23
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--matter in our surroundings,Methods of Separation,5ec5867a0c88fe5860961943,cbse--6th cbse--science--chemistry--separation of substances--methods of separation,20
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--structure of the atom,Atom,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--atoms and molecules--atom,19
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--structure of the atom,Distribution of Electrons in Different Orbits(Shells),5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--structure of the atom--distribution of electrons in different orbits(shells),8
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--structure of the atom,Charged Particles in Matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--structure of the atom--charged particles in matter,17
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--structure of the atom,The Structure of an Atom,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--structure of the atom--the structure of an atom,22
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,A Force can Change the State of Motion,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--a force can change the state of motion,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Measuring Speed,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--motion and time--measuring speed,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Increasing and Reducing Friction,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--friction--increasing and reducing friction,7
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Factors affecting Friction,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--friction--factors affecting friction,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Force can Change the Shape of an Object,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--force can change the shape of an object,1
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Friction : A Necessary Evil,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--friction--friction : a necessary evil,1
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Force - A Push or a Pull,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--force - a push or a pull,2
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,First Law of Motion,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--first law of motion,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Speed,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--motion and time--speed,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Force of Friction,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--friction--force of friction,2
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Mass,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--mass,1
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Describing Motion,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--motion--describing motion,11
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Exploring Forces,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--exploring forces,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Non-contact Forces,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--non-contact forces,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Motion,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--motion and time--motion,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Contact Forces,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--contact forces,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Rate of Change of Velocity,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--motion--rate of change of velocity,5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Balanced and Unbalanced Forces,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--balanced and unbalanced forces,5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Second Law of Motion,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--second law of motion,8
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Inertia and Mass,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--inertia and mass,7
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--force and laws of motion,Fluid Friction,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--friction--fluid friction,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Pressure exerted by Liquids and Gases,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--pressure exerted by liquids and gases,9
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Weight,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--weight,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Pressure in Fluids,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--pressure in fluids,1
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Thrust and Pressure,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--thrust and pressure,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Force - A Push or a Pull,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--force - a push or a pull,2
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Effects of Uneven Heating on the Earth,5ec5867a0c88fe5860961943,"cbse--7th cbse--science--physics--winds, storms and cyclones--effects of uneven heating on the earth",6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Introduction to Gravitation,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--introduction to gravitation,13
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Pressure,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--pressure,2
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Describing Motion,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--motion--describing motion,11
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Mass,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--mass,1
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Non-contact Forces,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--non-contact forces,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Contact Forces,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--contact forces,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Air Exerts Pressure,5ec5867a0c88fe5860961943,"cbse--7th cbse--science--physics--winds, storms and cyclones--air exerts pressure",5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Balanced and Unbalanced Forces,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--balanced and unbalanced forces,5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Basic of Fluids,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--basic of fluids,1
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Inertia and Mass,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--inertia and mass,7
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--gravitation,Free Fall,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--free fall,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--motion,Speed,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--motion and time--speed,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--motion,Measuring Speed,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--motion and time--measuring speed,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--motion,Linear Equations,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--algebra--linear equations in two variables--linear equations,5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--motion,Measurement of Time,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--motion and time--measurement of time,7
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--motion,Describing Motion,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--motion--describing motion,11
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--motion,Distance-Time Graph,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--motion and time--distance-time graph,2
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--motion,Motion,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--motion and time--motion,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--motion,Rate of Change of Velocity,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--motion--rate of change of velocity,5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--motion,Graphical Representation of Motion,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--motion--graphical representation of motion,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--motion,Area of Triangle Using Base and Height,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--geometry--heron's formula--area of triangle using base and height,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--motion,Linear Graphs,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--statistics--introduction to graphs--linear graphs,22
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--motion,Circles and its Related Terms,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--geometry--circles--circles and its related terms,22
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--sound,Sound Needs a Medium for Propagation,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--sound--sound needs a medium for propagation,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--sound,Audible and Inaudible Sounds,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--sound--audible and inaudible sounds,2
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--sound,Noise and Music,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--sound--noise and music,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--sound,Electric Bell,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--electric current and its effects--electric bell,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--sound,Reflection of Sound,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--sound--reflection of sound,5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--sound,Sound Produced by Humans,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--sound--sound produced by humans,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--sound,Pressure,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--force and pressure--pressure,2
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--sound,Propagation of Sound,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--sound--propagation of sound,27
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--sound,Noise Pollution,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--sound--noise pollution,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--sound,We hear Sound through Our Ears,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--sound--we hear sound through our ears,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--sound,Sound is Produced by a Vibrating Body,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--sound--sound is produced by a vibrating body,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--sound,"Amplitude, Time Period And Frequency Of A Vibration",5ec5867a0c88fe5860961943,"cbse--8th cbse--science--physics--sound--amplitude, time period and frequency of a vibration",7
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--sound,Production of Sound,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--sound--production of sound,2
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--work and energy,Measuring Speed,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--motion and time--measuring speed,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--work and energy,Mass,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--gravitation--mass,1
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--work and energy,Noise Pollution,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--sound--noise pollution,3
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--work and energy,Balanced and Unbalanced Forces,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--force and laws of motion--balanced and unbalanced forces,5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--work and energy,Work,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--work and energy--work,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--physics--work and energy,Electric Bell,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--electric current and its effects--electric bell,4
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--is matter around us pure?,Water as a Solvent,5ec5867a0c88fe5860961943,cbse--6th cbse--science--chemistry--separation of substances--water as a solvent,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--is matter around us pure?,Chemical Changes,5ec5867a0c88fe5860961943,cbse--7th cbse--science--chemistry--physical and chemical changes--chemical changes,21
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--is matter around us pure?,Properties of Materials,5ec5867a0c88fe5860961943,cbse--6th cbse--science--chemistry--sorting materials into groups--properties of materials,34
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--is matter around us pure?,Types of Pure Substances,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--is matter around us pure?--types of pure substances,16
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--is matter around us pure?,Physical Changes,5ec5867a0c88fe5860961943,cbse--7th cbse--science--chemistry--physical and chemical changes--physical changes,10
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--chemistry--is matter around us pure?,Methods of Separation,5ec5867a0c88fe5860961943,cbse--6th cbse--science--chemistry--separation of substances--methods of separation,20
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--why do we fall ill?,Health and its Failure,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--why do we fall ill?--health and its failure,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--why do we fall ill?,Harmful Microorganisms,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--microorganism friend and foe--harmful microorganisms,28
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--why do we fall ill?,Reproductive Health,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--reaching the age of adolescence--reproductive health,11
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--why do we fall ill?,Importance of Nutrients,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--components of food--importance of nutrients,10
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--why do we fall ill?,Diseases and its Causes,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--why do we fall ill?--diseases and its causes,10
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--why do we fall ill?,Deficiency Diseases,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--components of food--deficiency diseases,7
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--why do we fall ill?,Characteristics of Organisms,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--the living organisms - characteristics and habitats--characteristics of organisms,35
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--why do we fall ill?,Balanced Diet,5ec5867a0c88fe5860961943,cbse--6th cbse--science--biology--components of food--balanced diet,9
4126755,9th CBSE,CBSE,9,cbse--9th cbse--science--biology--why do we fall ill?,Introduction to Microorganisms,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--microorganism friend and foe--introduction to microorganisms,16
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--heron's formula,Perimeter and Area,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--geometry--mensuration--perimeter and area,9
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--geometry--heron's formula,Triangle and its types,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--geometry--the triangle and its properties--triangle and its types,12
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--statistics and probability--probability,Chance and probability,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--statistics--data handling--chance and probability,5
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--arithmetic--number systems,Introduction to Rational Numbers,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--arithmetic--rational numbers--introduction to rational numbers,8
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--arithmetic--number systems,Basics of Decimal Numbers,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--arithmetic--fractions and decimals--basics of decimal numbers,6
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--arithmetic--number systems,Basics of Exponents and Powers,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--arithmetic--exponents and powers--basics of exponents and powers,10
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--arithmetic--number systems,Operations on Rational Numbers,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--arithmetic--rational numbers--operations on rational numbers,21
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--arithmetic--number systems,Integer and its Representation on Number Line,5ec5867a0c88fe5860961943,cbse--7th cbse--mathematics--arithmetic--integers--integer and its representation on number line,18
4126755,9th CBSE,CBSE,9,cbse--9th cbse--mathematics--arithmetic--number systems,Basic Number Systems,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--arithmetic--number systems--basic number systems,17
