Child_ID,Exam,Goal,Grade,main_learnpath,Title,Format_refrence,Topic_learnpath_name,Concept_count,Sequence
4126762,11th CBSE,CBSE,11,cbse--11th cbse--physics--mechanics--physical world,solar system,5ec5867a0c88fe5860961943,cbse--8th cbse--science--physics--stars and the solar system--solar system,22.0,98.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--mathematical reasoning and statistics--mathematical reasoning,algebraic identities,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--algebra--polynomials--algebraic identities,20.0,10.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,basic number systems,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--arithmetic--number systems--basic number systems,17.0,0.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,operations on real numbers,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--arithmetic--number systems--operations on real numbers,11.0,4.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,algebraic identities,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--algebra--polynomials--algebraic identities,20.0,10.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,cartesian system,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--geometry--coordinate geometry--cartesian system,18.0,12.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,introduction to quadratic equations,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--quadratic equations--introduction to quadratic equations,8.0,12.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,linear equations,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--algebra--linear equations in two variables--linear equations,5.0,14.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,angles,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--trigonometry--trigonometric functions--angles,11.0,16.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,introduction to trigonometric functions,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--trigonometry--trigonometric functions--introduction to trigonometric functions,12.0,17.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,complex numbers,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--complex numbers,11.0,21.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,pythagoras theorem,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--triangles--pythagoras theorem,3.0,23.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations,the modulus and the conjugate of a complex number,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--complex numbers and quadratic equations--the modulus and the conjugate of a complex number,7.0,23.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--trigonometry--trigonometric functions,basic terms for angles between lines,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--geometry--lines and angles--basic terms for angles between lines,21.0,20.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--trigonometry--trigonometric functions,trigonometric ratios,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric ratios,14.0,29.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--trigonometry--trigonometric functions,trigonometric ratios of complementary angles,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric ratios of complementary angles,7.0,31.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--trigonometry--trigonometric functions,trigonometric identities,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--trigonometry--introduction to trigonometry--trigonometric identities,9.0,32.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--trigonometry--trigonometric functions,areas of sector and segment of a circle,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--geometry--areas related to circles--areas of sector and segment of a circle,6.0,41.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--mathematical reasoning and statistics--statistics,measures of central tendency,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--statistics and probability--statistics--measures of central tendency,6.0,60.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--coordinate geometry--introduction to three dimensional geometry,basics of 2d coordinate geometry,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--coordinate geometry--straight lines--basics of 2d coordinate geometry,15.0,44.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--binomial theorem,algebraic identities,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--algebra--polynomials--algebraic identities,20.0,10.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--binomial theorem,factorial notation,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--permutation and combination--factorial notation,1.0,32.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--binomial theorem,combinations,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--permutation and combination--combinations,15.0,34.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--binomial theorem,applications of identities,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--algebra--algebraic expressions and identities--applications of identities,4.0,45.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--sets,basic number systems,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--arithmetic--number systems--basic number systems,17.0,0.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--sets,sets and their representations,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--sets--sets and their representations,9.0,0.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--coordinate geometry--conic sections,cartesian system,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--geometry--coordinate geometry--cartesian system,18.0,12.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--probability,chance and probability,5ec5867a0c88fe5860961943,cbse--8th cbse--mathematics--statistics--data handling--chance and probability,7.0,21.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--probability,probability - a theoretical approach,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--statistics and probability--probability--probability - a theoretical approach,21.0,53.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--sequences and series,algebraic identities,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--algebra--polynomials--algebraic identities,20.0,10.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--sequences and series,introduction to arithmetic progressions,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--arithmetic progressions--introduction to arithmetic progressions,7.0,15.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--sequences and series,number patterns,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--arithmetic progressions--number patterns,1.0,16.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--sequences and series,arithmetic progression,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--sequences and series--arithmetic progression,5.0,38.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--differential calculus--limits and derivatives,functions,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--relations and functions--functions,12.0,12.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--differential calculus--limits and derivatives,special functions and their graphs,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--relations and functions--special functions and their graphs,16.0,14.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--linear inequalities,linear equations,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--algebra--linear equations in two variables--linear equations,5.0,14.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--coordinate geometry--straight lines,introduction to coordinate geometry,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--geometry--coordinate geometry--introduction to coordinate geometry,2.0,11.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--coordinate geometry--straight lines,cartesian system,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--geometry--coordinate geometry--cartesian system,18.0,12.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--coordinate geometry--straight lines,plotting a point in the plane if its coordinates are given,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--geometry--coordinate geometry--plotting a point in the plane if its coordinates are given,6.0,13.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--relations and functions,sets and their representations,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--sets--sets and their representations,9.0,0.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--relations and functions,types of sets,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--sets--types of sets,8.0,1.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--relations and functions,subsets,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--sets--subsets,11.0,2.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--relations and functions,operations on sets,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--sets--operations on sets,28.0,5.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--permutation and combination,exponents and surds,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--arithmetic--number systems--exponents and surds,9.0,5.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--permutation and combination,number patterns,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--arithmetic progressions--number patterns,1.0,16.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--permutation and combination,permutations,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--permutation and combination--permutations,1.0,30.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--permutation and combination,factorial notation,5ec5867a0c88fe5860961943,cbse--11th cbse--mathematics--algebra--permutation and combination--factorial notation,1.0,32.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--mathematical induction,basic number systems,5ec5867a0c88fe5860961943,cbse--9th cbse--mathematics--arithmetic--number systems--basic number systems,17.0,0.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--mathematics--algebra--mathematical induction,sum of first n terms of an ap,5ec5867a0c88fe5860961943,cbse--10th cbse--mathematics--algebra--arithmetic progressions--sum of first n terms of an ap,4.0,18.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--organic chemistry--organic chemistry- some basic principles and techniques,separation of components of a mixture,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--is matter around us pure?--separation of components of a mixture,33.0,7.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--organic chemistry--organic chemistry- some basic principles and techniques,stoichiometry and stoichiometric calculations,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--physical chemistry--some basic concepts of chemistry--stoichiometry and stoichiometric calculations,8.0,8.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--organic chemistry--organic chemistry- some basic principles and techniques,the covalent bond in carbon,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--carbon and its compounds--the covalent bond in carbon,16.0,13.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--organic chemistry--organic chemistry- some basic principles and techniques,versatile nature of carbon,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--carbon and its compounds--versatile nature of carbon,43.0,14.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--organic chemistry--organic chemistry- some basic principles and techniques,chemical properties of carbon compounds,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--carbon and its compounds--chemical properties of carbon compounds,10.0,15.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--redox reactions,types of chemical reactions,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--chemical reactions and equations--types of chemical reactions,37.0,1.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--redox reactions,effects of oxidation reactions in everyday life,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--chemical reactions and equations--effects of oxidation reactions in everyday life,3.0,2.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--redox reactions,chemical properties of metals,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--metals and non-metals--chemical properties of metals,37.0,9.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--redox reactions,reactions in solutions,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--physical chemistry--some basic concepts of chemistry--reactions in solutions,8.0,9.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--redox reactions,periodic trends in the properties of elements,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--inorganic chemistry--classification of elements and periodicity in properties--periodic trends in the properties of elements,35.0,24.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--redox reactions,classical idea of redox reactions,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--physical chemistry--redox reactions--classical idea of redox reactions,13.0,74.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--classification of elements and periodicity in properties,early attempts at the classification of elements,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--periodic classification of elements--early attempts at the classification of elements,7.0,18.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--classification of elements and periodicity in properties,mendeleev's periodic table,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--periodic classification of elements--mendeleev's periodic table,15.0,19.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--classification of elements and periodicity in properties,the modern periodic table,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--periodic classification of elements--the modern periodic table,11.0,20.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--classification of elements and periodicity in properties,distribution of electrons in different orbits(shells),5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--structure of the atom--distribution of electrons in different orbits(shells),8.0,20.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--states of matter,physical nature of matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--matter in our surroundings--physical nature of matter,9.0,0.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--states of matter,properties of matter and their measurement,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--physical chemistry--some basic concepts of chemistry--properties of matter and their measurement,18.0,1.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--states of matter,characteristics of particles of matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--matter in our surroundings--characteristics of particles of matter,5.0,1.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--states of matter,states of matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--matter in our surroundings--states of matter,23.0,2.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--states of matter,physical changes,5ec5867a0c88fe5860961943,cbse--7th cbse--science--chemistry--physical and chemical changes--physical changes,10.0,26.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--states of matter,the gaseous state,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--physical chemistry--states of matter--the gaseous state,4.0,35.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--states of matter,the gas laws,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--physical chemistry--states of matter--the gas laws,14.0,36.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--states of matter,ideal gas equation,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--physical chemistry--states of matter--ideal gas equation,7.0,37.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--hydrogen,chemical properties of metals,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--metals and non-metals--chemical properties of metals,37.0,9.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--hydrogen,soaps and detergents,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--carbon and its compounds--soaps and detergents,11.0,17.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--hydrogen,bonding in some homonuclear diatomic molecules,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--inorganic chemistry--chemical bonding and molecular structure--bonding in some homonuclear diatomic molecules,1.0,32.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--hydrogen,hydrogen bonding,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--inorganic chemistry--chemical bonding and molecular structure--hydrogen bonding,5.0,33.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--hydrogen,redox reactions in terms of electron transfer reactions,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--physical chemistry--redox reactions--redox reactions in terms of electron transfer reactions,9.0,75.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--hydrogen,dihydrogen,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--inorganic chemistry--hydrogen--dihydrogen,12.0,81.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--hydrogen,hydrides,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--inorganic chemistry--hydrogen--hydrides,9.0,84.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--hydrogen,water- structure and properties,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--inorganic chemistry--hydrogen--water- structure and properties,14.0,85.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--hydrogen,s-block elements,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--inorganic chemistry--the s-block elements--s-block elements,1.0,89.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--equilibrium,types of chemical reactions,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--chemical reactions and equations--types of chemical reactions,37.0,1.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--equilibrium,interconversion of matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--matter in our surroundings--interconversion of matter,24.0,3.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--equilibrium,acid-base indicators,5ec5867a0c88fe5860961943,"cbse--10th cbse--science--chemistry--acids, bases and salts--acid-base indicators",11.0,3.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--equilibrium,nature of acids and bases,5ec5867a0c88fe5860961943,"cbse--10th cbse--science--chemistry--acids, bases and salts--nature of acids and bases",10.0,4.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--equilibrium,strength of acids and bases,5ec5867a0c88fe5860961943,"cbse--10th cbse--science--chemistry--acids, bases and salts--strength of acids and bases",16.0,5.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--equilibrium,solution,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--is matter around us pure?--solution,20.0,6.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--equilibrium,salts,5ec5867a0c88fe5860961943,"cbse--10th cbse--science--chemistry--acids, bases and salts--salts",23.0,7.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--equilibrium,reactions in solutions,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--physical chemistry--some basic concepts of chemistry--reactions in solutions,8.0,9.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--equilibrium,reversible and irreversible changes,5ec5867a0c88fe5860961943,cbse--6th cbse--science--chemistry--changes around us--reversible and irreversible changes,24.0,20.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--equilibrium,gibbs energy change and equilibrium,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--physical chemistry--thermodynamics--gibbs energy change and equilibrium,8.0,56.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--equilibrium,ph scale,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--physical chemistry--equilibrium--ph scale,7.0,70.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--thermodynamics,types of chemical reactions,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--chemical reactions and equations--types of chemical reactions,37.0,1.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--thermodynamics,laws of chemical combination,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--atoms and molecules--laws of chemical combination,13.0,12.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--thermodynamics,heat transfer by convection,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--heat--heat transfer by convection,5.0,20.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--thermodynamics,chemical changes,5ec5867a0c88fe5860961943,cbse--7th cbse--science--chemistry--physical and chemical changes--chemical changes,21.0,27.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--thermodynamics,the gaseous state,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--physical chemistry--states of matter--the gaseous state,4.0,35.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--thermodynamics,energy,5ec5867a0c88fe5860961943,cbse--9th cbse--science--physics--work and energy--energy,12.0,57.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--chemical bonding and molecular structure,compounds,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--is matter around us pure?--compounds,3.0,10.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--chemical bonding and molecular structure,the covalent bond in carbon,5ec5867a0c88fe5860961943,cbse--10th cbse--science--chemistry--carbon and its compounds--the covalent bond in carbon,16.0,13.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--chemical bonding and molecular structure,molecule,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--atoms and molecules--molecule,9.0,13.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--chemical bonding and molecular structure,ions,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--atoms and molecules--ions,6.0,14.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--chemical bonding and molecular structure,the structure of an atom,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--structure of the atom--the structure of an atom,22.0,18.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--chemical bonding and molecular structure,charged particles in matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--structure of the atom--charged particles in matter,17.0,19.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--chemical bonding and molecular structure,valency,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--structure of the atom--valency,5.0,21.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--chemical bonding and molecular structure,physical changes,5ec5867a0c88fe5860961943,cbse--7th cbse--science--chemistry--physical and chemical changes--physical changes,10.0,26.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--structure of atom,dalton's atomic theory,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--physical chemistry--some basic concepts of chemistry--dalton's atomic theory,2.0,5.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--structure of atom,atom,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--atoms and molecules--atom,19.0,11.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--structure of atom,laws of chemical combination,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--atoms and molecules--laws of chemical combination,13.0,12.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--structure of atom,the structure of an atom,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--structure of the atom--the structure of an atom,22.0,18.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--structure of atom,charged particles in matter,5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--structure of the atom--charged particles in matter,17.0,19.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--structure of atom,distribution of electrons in different orbits(shells),5ec5867a0c88fe5860961943,cbse--9th cbse--science--chemistry--structure of the atom--distribution of electrons in different orbits(shells),8.0,20.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--structure of atom,periodic trends in the properties of elements,5ec5867a0c88fe5860961943,cbse--11th cbse--chemistry--inorganic chemistry--classification of elements and periodicity in properties--periodic trends in the properties of elements,35.0,24.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--structure of atom,light travels along a straight line,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--light--light travels along a straight line,3.0,68.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--physical chemistry--structure of atom,sunlight : white or coloured,5ec5867a0c88fe5860961943,cbse--7th cbse--science--physics--light--sunlight : white or coloured,5.0,73.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--environmental chemistry,ecosystem and its components,5ec5867a0c88fe5860961943,cbse--10th cbse--science--biology--our environment--ecosystem and its components,24.0,58.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--environmental chemistry,the breath of life: air,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--natural resources--the breath of life: air,6.0,70.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--environmental chemistry,ozone layer,5ec5867a0c88fe5860961943,cbse--9th cbse--science--biology--natural resources--ozone layer,2.0,74.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--environmental chemistry,introduction to pollution,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--pollution of air and water--introduction to pollution,2.0,99.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--environmental chemistry,air pollution,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--pollution of air and water--air pollution,16.0,100.0
4126762,11th CBSE,CBSE,11,cbse--11th cbse--chemistry--inorganic chemistry--environmental chemistry,water pollution,5ec5867a0c88fe5860961943,cbse--8th cbse--science--biology--pollution of air and water--water pollution,12.0,102.0
